일자,Shift,공장,공정,차종,설비,제품,작업자,실적,계획,작업시간,효율,C/T,비가동,비가동시간(분),부적합,부적합수량,불량,불량수량
2020-01-09,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,자주검사,30,,,,
2020-01-09,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,1140,1254,630,1,26.7,자주검사,30,,,,
2020-01-09,주간,DF공장,조립공정,AL차종,조립6라인,제품-055,CV-작업자,28,30.8,30,1,45,자주검사,20,,,,
2020-01-09,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,CV-작업자,408,448.8,200,1,25.7,자주검사,20,,,,
2020-01-09,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,CV-작업자,,0,,,,3정5행,10,,,,
2020-01-09,야간,DF공장,사출공정,AS차종,8호기,제품-010,CU-작업자,964,1060.4,580,1,36,,,,,성형,4
2020-01-09,주간,DF공장,사출공정,BD차종,13호기,제품-022,BH-작업자,712,783.2,630,1,48,설비이상,20,,,성형,2
2020-01-09,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,767,843.7,460,1,36,,,,,,
2020-01-09,야간,DF공장,사출공정,BE차종,12호기,제품-023,AV-작업자,936,1029.6,580,1,37.1,,,,,,
2020-01-09,주간,DF공장,사출공정,BE차종,12호기,제품-023,CN-작업자,1019,1120.9,630,1,37.1,,,,,,
2020-01-09,야간,DF공장,사출공정,BB차종,11호기,제품-027,BN-작업자,490,539,580,1,55,,,,,,
2020-01-09,주간,DF공장,사출공정,BB차종,11호기,제품-027,CP-작업자,526,578.6,630,1,55,,,,,,
2020-01-09,야간,DF공장,사출공정,AG차종,10호기,제품-014,AN-작업자,969,1065.9,580,1,37.1,,,,,,
2020-01-09,주간,DF공장,사출공정,AG차종,10호기,제품-014,DI-작업자,1051,1156.1,630,1,37.1,,,,,,
2020-01-09,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,972,1069.2,580,1,36,,,,,,
2020-01-09,주간,DF공장,사출공정,AA차종,7호기,제품-026,BB-작업자,384,422.4,230,1,36,,,,,,
2020-01-09,야간,DF공장,사출공정,BD차종,13호기,제품-022,BM-작업자,675,742.5,580,1,48,,,,,,
2020-01-09,야간,DF공장,사출공정,AA차종,7호기,제품-026,CA-작업자,965,1061.5,580,1,36,,,,,,
2020-01-09,주간,DF공장,사출공정,AA차종,7호기,제품-026,CO-작업자,1050,1155,630,1,36,,,,,,
2020-01-09,야간,DF공장,사출공정,AD차종,6호기,제품-016,AM-작업자,609,669.9,580,1,60,,,,,,
2020-01-09,주간,DF공장,사출공정,AD차종,6호기,제품-016,BP-작업자,662,728.2,630,1,60,,,,,,
2020-01-09,야간,DF공장,사출공정,AR차종,5호기,제품-019,DK-작업자,967,1063.7,580,1,36,,,,,,
2020-01-09,주간,DF공장,사출공정,AR차종,5호기,제품-019,DB-작업자,1012,1113.2,630,1,36,,,,,,
2020-01-09,야간,DF공장,사출공정,AI차종,4호기,제품-021,AS-작업자,969,1065.9,580,1,36,,,,,,
2020-01-09,주간,DF공장,사출공정,AI차종,4호기,제품-021,AY-작업자,1051,1156.1,630,1,36,,,,,,
2020-01-09,야간,DF공장,사출공정,AB차종,3호기,제품-029,BE-작업자,549,603.9,580,1,75,,,,,,
2020-01-09,주간,DF공장,사출공정,AB차종,3호기,제품-029,AO-작업자,520,572,630,1,75,,,,,,
2020-01-09,야간,DF공장,사출공정,AO차종,2호기,제품-024,CZ-작업자,936,1029.6,580,1,37.1,,,,,,
2020-01-09,주간,DF공장,사출공정,AO차종,2호기,제품-024,DF-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-09,야간,DF공장,사출공정,AO차종,1호기,제품-024,BV-작업자,936,1029.6,580,1,37.1,,,,,,
2020-01-09,주간,DF공장,사출공정,AO차종,1호기,제품-024,BD-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-10,주간,DF공장,조립공정,AT차종,조립1라인,제품-044,CG-작업자,1464,1610.4,630,1,27.7,3정5행,10,,,,
2020-01-10,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,BU-작업자,288,316.8,170,1,27.7,,,,,,
2020-01-10,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,220,242,120,1,26.7,,,,,,
2020-01-10,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,1080,1188,460,1,25.7,자주검사,40,,,,
2020-01-10,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,기타,10,,,,
2020-01-10,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,CV-작업자,1056,1161.6,630,1,25.7,자주검사,25,,,,
2020-01-10,주간,DF공장,조립공정,AX차종,조립5라인,제품-041,CV-작업자,,0,,,,3정5행,10,,,,
2020-01-10,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,786,864.6,510,1,26.7,작업변경,10,,,융착,3
2020-01-10,야간,DF공장,사출공정,BD차종,13호기,제품-022,BM-작업자,676,743.6,580,1,48,,,,,,
2020-01-10,주간,DF공장,사출공정,BD차종,13호기,제품-022,BH-작업자,735,808.5,630,1,48,,,,,,
2020-01-10,야간,DF공장,사출공정,BE차종,12호기,제품-023,BN-작업자,938,1031.8,580,1,37.1,,,,,,
2020-01-10,주간,DF공장,사출공정,BE차종,12호기,제품-023,CN-작업자,1016,1117.6,630,1,37.1,,,,,,
2020-01-10,주간,DF공장,사출공정,BB차종,11호기,제품-027,CP-작업자,542,596.2,630,1,55,,,,,,
2020-01-10,야간,DF공장,사출공정,BB차종,11호기,제품-027,CP-작업자,,0,580,1,55,결품,,,,,
2020-01-10,야간,DF공장,사출공정,AG차종,10호기,제품-014,AN-작업자,966,1062.6,580,1,37.1,,,,,,
2020-01-10,주간,DF공장,사출공정,AG차종,10호기,제품-014,DI-작업자,1051,1156.1,630,1,37.1,,,,,,
2020-01-10,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,975,1072.5,580,1,36,,,,,,
2020-01-10,야간,DF공장,사출공정,AS차종,8호기,제품-010,DD-작업자,967,1063.7,580,1,36,,,,,,
2020-01-10,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,767,843.7,460,1,36,,,,,,
2020-01-10,야간,DF공장,사출공정,AA차종,7호기,제품-026,CA-작업자,966,1062.6,580,1,36,,,,,,
2020-01-10,주간,DF공장,사출공정,AA차종,7호기,제품-026,CO-작업자,1052,1157.2,630,1,36,,,,,,
2020-01-10,야간,DF공장,사출공정,AW차종,6호기,제품-020,AM-작업자,468,514.8,580,1,38.7,설비이상,60,,,,
2020-01-10,주간,DF공장,사출공정,AD차종,6호기,제품-016,BP-작업자,380,418,350,1,60,,,,,,
2020-01-10,주간,DF공장,사출공정,AW차종,6호기,제품-020,BP-작업자,136,149.6,280,1,38.7,설비이상,50,,,,
2020-01-10,주간,DF공장,사출공정,AW차종,6호기,제품-020,BP-작업자,,0,,,,작업변경,70,,,,
2020-01-10,야간,DF공장,사출공정,AR차종,5호기,제품-019,DK-작업자,967,1063.7,580,1,36,,,,,,
2020-01-10,주간,DF공장,사출공정,AR차종,5호기,제품-019,DB-작업자,1051,1156.1,630,1,36,,,,,,
2020-01-10,주간,DF공장,사출공정,AI차종,4호기,제품-021,AY-작업자,1034,1137.4,630,1,36,,,,,,
2020-01-10,야간,DF공장,사출공정,AI차종,4호기,제품-021,AY-작업자,,0,580,1,36,결품,,,,,
2020-01-10,주간,DF공장,사출공정,AB차종,3호기,제품-029,AO-작업자,545,599.5,630,1,75,,,,,,
2020-01-10,야간,DF공장,사출공정,AB차종,3호기,제품-029,AO-작업자,,0,580,1,75,결품,,,,,
2020-01-10,야간,DF공장,사출공정,AO차종,2호기,제품-024,CZ-작업자,938,1031.8,580,1,37.1,,,,,,
2020-01-10,주간,DF공장,사출공정,AO차종,2호기,제품-024,DF-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-10,야간,DF공장,사출공정,AO차종,1호기,제품-024,BE-작업자,899,988.9,580,1,37.1,설비이상,20,,,,
2020-01-10,주간,DF공장,사출공정,AO차종,1호기,제품-024,BD-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-11,주간,DF공장,조립공정,AT차종,조립1라인,제품-044,CG-작업자,216,237.6,120,1,27.7,작업변경,20,,,,
2020-01-11,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,CE-작업자,420,462,210,1,26.7,작업변경,20,,,,
2020-01-11,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,AP-작업자,648,712.8,370,1,27.7,,,,,,
2020-01-11,주간,DF공장,조립공정,AN차종,조립6라인,제품-053,AP-작업자,150,165,90,1,20,3정5행,10,,,,
2020-01-11,주간,DF공장,조립공정,AU차종,조립6라인,제품-008,AU-작업자,560,616,250,1,32.7,3정5행,10,,,,
2020-01-11,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,1100,1210,460,1,25.7,3정5행,10,,,,
2020-01-11,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,자주검사,30,,,,
2020-01-11,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CG-작업자,626,688.6,340,1,25.7,3정5행,10,,,융착,3
2020-01-11,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,CE-작업자,300,330,200,1,26.7,3정5행,30,,,융착,6
2020-01-11,야간,DF공장,사출공정,AR차종,5호기,제품-019,AS-작업자,968,1064.8,580,1,36,,,,,성형,2
2020-01-11,야간,DF공장,사출공정,AW차종,6호기,제품-020,BM-작업자,489,537.9,580,1,38.7,설비이상,30,,,성형,6
2020-01-11,야간,DF공장,사출공정,BB차종,13호기,제품-027,DD-작업자,676,743.6,580,1,48,,,,,,
2020-01-11,주간,DF공장,사출공정,BD차종,13호기,제품-022,CN-작업자,153,168.3,120,1,48,작업변경,90,,,,
2020-01-11,주간,DF공장,사출공정,BB차종,13호기,제품-027,CN-작업자,292,321.2,340,1,48,,,,,,
2020-01-11,야간,DF공장,사출공정,BE차종,12호기,제품-023,BE-작업자,431,474.1,580,1,37.1,작업변경,70,,,,
2020-01-11,야간,DF공장,사출공정,BE차종,12호기,제품-023,BE-작업자,,0,,,,기타,10,,,,
2020-01-11,주간,DF공장,사출공정,BE차종,12호기,제품-023,AY-작업자,692,761.2,460,1,37.1,설비이상,30,,,,
2020-01-11,야간,DF공장,사출공정,AP차종,11호기,제품-025,AM-작업자,480,528,580,1,50,,,,,,
2020-01-11,주간,DF공장,사출공정,BB차종,11호기,제품-027,BH-작업자,100,110,120,1,55,,,,,,
2020-01-11,주간,DF공장,사출공정,AP차종,11호기,제품-025,AM-작업자,,0,340,1,50,결품,340,,,,
2020-01-11,야간,DF공장,사출공정,AG차종,10호기,제품-014,CA-작업자,965,1061.5,580,1,37.1,불량,1,,,,
2020-01-11,주간,DF공장,사출공정,AG차종,10호기,제품-014,BB-작업자,767,843.7,460,1,37.1,,,,,,
2020-01-11,야간,DF공장,사출공정,AA차종,7호기,제품-026,CU-작업자,700,770,580,1,36,결품,150,,,,
2020-01-11,주간,DF공장,사출공정,AA차종,7호기,제품-026,AO-작업자,768,844.8,460,1,36,,,,,,
2020-01-11,야간,DF공장,사출공정,AS차종,8호기,제품-010,CK-작업자,975,1072.5,580,1,36,,,,,,
2020-01-11,주간,DF공장,사출공정,AS차종,8호기,제품-010,DF-작업자,770,847,460,1,36,,,,,,
2020-01-11,야간,DF공장,사출공정,AA차종,7호기,제품-026,DK-작업자,968,1064.8,580,1,36,,,,,,
2020-01-11,주간,DF공장,사출공정,AA차종,7호기,제품-026,CP-작업자,765,841.5,460,1,36,,,,,,
2020-01-11,주간,DF공장,사출공정,AR차종,5호기,제품-019,DB-작업자,734,807.4,460,1,36,,,,,,
2020-01-11,주간,DF공장,사출공정,AI차종,4호기,제품-021,CU-작업자,,0,630,1,36,결품,630,,,,
2020-01-11,야간,DF공장,사출공정,AI차종,4호기,제품-021,CU-작업자,250,275,580,1,36,결품,440,,,,
2020-01-11,야간,DF공장,사출공정,AB차종,3호기,제품-029,BN-작업자,424,466.4,580,1,75,기타,30,,,,
2020-01-11,주간,DF공장,사출공정,AB차종,3호기,제품-029,BN-작업자,,0,630,1,75,결품,630,,,,
2020-01-11,야간,DF공장,사출공정,AO차종,2호기,제품-024,DG-작업자,934,1027.4,580,1,37.1,,,,,,
2020-01-11,주간,DF공장,사출공정,AO차종,2호기,제품-024,BD-작업자,745,819.5,460,1,37.1,,,,,,
2020-01-11,야간,DF공장,사출공정,AO차종,1호기,제품-024,AN-작업자,938,1031.8,580,1,37.1,,,,,,
2020-01-11,주간,DF공장,사출공정,AO차종,1호기,제품-024,DI-작업자,744,818.4,460,1,37.1,,,,,,
2020-01-11,주간,DF공장,사출공정,AW차종,6호기,제품-020,BP-작업자,416,457.6,460,1,38.7,,,,,,
2020-01-12,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CG-작업자,1440,1584,630,1,25.7,3정5행,10,,,융착,4
2020-01-12,주간,DF공장,조립공정,AN차종,조립6라인,제품-053,AP-작업자,330,363,150,1,20,,,,,,
2020-01-12,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,AP-작업자,360,396,210,1,27.7,,,,,,
2020-01-12,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,400,440,370,1,25.7,작업변경,120,,,,
2020-01-12,주간,DF공장,조립공정,AQ차종,조립6라인,제품-056,DA-작업자,,0,,,,자주검사,30,,,,
2020-01-12,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,610,671,260,1,25.7,자주검사,20,,,,
2020-01-12,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,3정5행,10,,,,
2020-01-12,주간,DF공장,조립공정,AL차종,조립6라인,제품-055,DE-작업자,42,46.2,80,1,45,자주검사,10,,,,
2020-01-12,주간,DF공장,조립공정,AL차종,조립6라인,제품-055,DE-작업자,,0,,,,작업변경,10,,,,
2020-01-12,주간,DF공장,조립공정,AU차종,조립6라인,제품-059,AU-작업자,300,330,170,1,32.7,3정5행,10,,,,
2020-01-12,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,610,671,330,1,26.7,,,,,,
2020-01-12,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,504,554.4,300,1,26.7,작업변경,10,,,,
2020-01-12,야간,DF공장,사출공정,AJ차종,6호기,제품-036,CU-작업자,920,1012,580,1,36,,,,,성형,2
2020-01-12,야간,DF공장,사출공정,AB차종,3호기,제품-029,BN-작업자,400,440,580,1,75,,,,,융착,3
2020-01-12,야간,DF공장,사출공정,BB차종,13호기,제품-027,CZ-작업자,677,744.7,580,1,48,,,,,,
2020-01-12,주간,DF공장,사출공정,BB차종,13호기,제품-027,CN-작업자,736,809.6,630,1,48,,,,,,
2020-01-12,야간,DF공장,사출공정,BE차종,12호기,제품-023,BE-작업자,501,551.1,580,1,37.1,,,,,,
2020-01-12,주간,DF공장,사출공정,BE차종,12호기,제품-023,AY-작업자,540,594,630,1,37.1,,,,,,
2020-01-12,야간,DF공장,사출공정,BC차종,11호기,제품-028,AM-작업자,420,462,580,1,65.4,,,,,,
2020-01-12,주간,DF공장,사출공정,AP차종,11호기,제품-025,CP-작업자,122,134.2,150,1,50,,,,,,
2020-01-12,주간,DF공장,사출공정,BC차종,11호기,제품-028,CP-작업자,294,323.4,480,1,65.4,작업변경,70,,,,
2020-01-12,야간,DF공장,사출공정,AG차종,10호기,제품-014,CA-작업자,965,1061.5,580,1,37.1,,,,,,
2020-01-12,주간,DF공장,사출공정,AG차종,10호기,제품-014,BB-작업자,1051,1156.1,630,1,37.1,,,,,,
2020-01-12,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,344,378.4,290,1,36,,,,,,
2020-01-12,야간,DF공장,사출공정,AS차종,8호기,제품-010,CK-작업자,628,690.8,580,1,36,결품,290,,,,
2020-01-12,주간,DF공장,사출공정,AS차종,8호기,제품-010,AO-작업자,1052,1157.2,630,1,36,,,,,,
2020-01-12,야간,DF공장,사출공정,AA차종,7호기,제품-026,DK-작업자,968,1064.8,580,1,36,,,,,,
2020-01-12,주간,DF공장,사출공정,AA차종,7호기,제품-026,CO-작업자,1053,1158.3,630,1,36,,,,,,
2020-01-12,주간,DF공장,사출공정,AW차종,6호기,제품-020,BH-작업자,109,119.9,120,1,38.7,,,,,,
2020-01-12,주간,DF공장,사출공정,AJ차종,6호기,제품-036,BH-작업자,676,743.6,510,1,36,작업변경,70,,,,
2020-01-12,야간,DF공장,사출공정,AR차종,5호기,제품-019,AS-작업자,965,1061.5,580,1,36,,,,,,
2020-01-12,주간,DF공장,사출공정,AR차종,5호기,제품-019,DB-작업자,1051,1156.1,630,1,36,,,,,,
2020-01-12,주간,DF공장,사출공정,AI차종,4호기,제품-021,CU-작업자,,0,630,1,36,결품,630,,,,
2020-01-12,야간,DF공장,사출공정,AI차종,4호기,제품-021,CU-작업자,,0,580,1,36,결품,580,,,,
2020-01-12,주간,DF공장,사출공정,AB차종,3호기,제품-029,DF-작업자,486,534.6,630,1,75,,,,,,
2020-01-12,야간,DF공장,사출공정,AO차종,2호기,제품-024,DG-작업자,935,1028.5,580,1,37.1,,,,,,
2020-01-12,주간,DF공장,사출공정,AO차종,2호기,제품-024,BD-작업자,1021,1123.1,630,1,37.1,,,,,,
2020-01-12,야간,DF공장,사출공정,AO차종,1호기,제품-024,AN-작업자,938,1031.8,580,1,37.1,,,,,,
2020-01-12,주간,DF공장,사출공정,AO차종,1호기,제품-024,DI-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-13,주간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,,0,630,1,36,결품,630,,,,
2020-01-13,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,,0,580,1,36,결품,580,,,,
2020-01-13,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,975,1072.5,580,1,36,,,,,,
2020-01-13,주간,DF공장,사출공정,AA차종,7호기,제품-026,AO-작업자,768,844.8,460,1,36,,,,,,
2020-01-13,야간,DF공장,사출공정,AB차종,3호기,제품-029,BV-작업자,61,67.1,90,1,75,,,,,,
2020-01-13,주간,DF공장,사출공정,AB차종,3호기,제품-029,BD-작업자,441,485.1,630,1,75,,,,,,
2020-01-13,야간,DF공장,사출공정,AD차종,6호기,제품-016,BN-작업자,609,669.9,580,1,60,,,,,,
2020-01-13,주간,DF공장,사출공정,AD차종,6호기,제품-016,CN-작업자,514,565.4,600,1,60,설비이상,20,,,,
2020-01-13,주간,DF공장,사출공정,AD차종,6호기,제품-016,CN-작업자,,0,,,,작업변경,70,,,,
2020-01-13,주간,DF공장,사출공정,AD차종,6호기,제품-016,CN-작업자,,0,,,,불량,20,,,,
2020-01-13,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,AP-작업자,960,1056,460,1,25.7,3정5행,10,,,융착,3
2020-01-13,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,AU-작업자,1086,1194.6,630,1,26.7,3정5행,10,,,융착,4
2020-01-13,야간,DF공장,사출공정,AG차종,10호기,제품-014,CA-작업자,965,1061.5,580,1,37.1,,,,,,
2020-01-13,주간,DF공장,사출공정,AG차종,10호기,제품-014,CO-작업자,1052,1157.2,630,1,37.1,,,,,,
2020-01-13,야간,DF공장,사출공정,AI차종,4호기,제품-021,AS-작업자,966,1062.6,580,1,36,,,,,,
2020-01-13,주간,DF공장,사출공정,AI차종,4호기,제품-021,DF-작업자,705,775.5,460,1,36,,,,,,
2020-01-13,주간,DF공장,사출공정,AJ차종,6호기,제품-036,CN-작업자,306,336.6,186,1,36,,,,,,
2020-01-13,야간,DF공장,사출공정,AL차종,3호기,제품-012,BV-작업자,609,669.9,540,1,38.7,작업변경,70,,,,
2020-01-13,야간,DF공장,사출공정,AO차종,2호기,제품-024,AN-작업자,937,1030.7,580,1,37.1,,,,,,
2020-01-13,주간,DF공장,사출공정,AO차종,2호기,제품-024,DI-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-13,야간,DF공장,사출공정,AO차종,1호기,제품-024,DD-작업자,938,1031.8,580,1,37.1,,,,,,
2020-01-13,주간,DF공장,사출공정,AO차종,1호기,제품-024,BB-작업자,1020,1122,630,1,37.1,,,,,,
2020-01-13,야간,DF공장,사출공정,AR차종,5호기,제품-019,AM-작업자,934,1027.4,580,1,36,기타,20,,,,
2020-01-13,주간,DF공장,사출공정,AR차종,5호기,제품-019,DB-작업자,1030,1133,630,1,36,,,,,,
2020-01-13,주간,DF공장,사출공정,AS차종,8호기,제품-010,DK-작업자,,0,630,1,36,결품,630,,,,
2020-01-13,야간,DF공장,사출공정,AS차종,8호기,제품-010,DK-작업자,969,1065.9,580,1,36,,,,,,
2020-01-13,주간,DF공장,조립공정,AU차종,조립6라인,제품-059,AU-작업자,140,154,90,1,32.7,,,,,,
2020-01-13,주간,DF공장,조립공정,AU차종,조립6라인,제품-008,AU-작업자,240,264,80,1,32.7,3정5행,10,,,,
2020-01-13,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,1000,1100,460,1,25.7,자주검사,30,,,,
2020-01-13,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,기타,20,,,,
2020-01-13,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,DA-작업자,,0,,,,3정5행,40,,,,
